학교코드(KEDI),학교명_20251001,행정구_20251001,설립_20251001,지역규모_20251001,주소_20251001,학생수_20251001,학급수_20251001,교원수_20251001,학급당학생수_20251001_공시,교원1인당학생수_20251001_공시,부산교육청_기준학생수_정책2026,학생수기준_충족_정책2026,정책적용대상_공립_정책2026,주분석대상_소규모공립_정책2026,학생수_20250401_1학년,학급수_20250401_1학년,학생수_20250401_2학년,학급수_20250401_2학년,학생수_20250401_3학년,학급수_20250401_3학년,학생수_20250401_4학년,학급수_20250401_4학년,학생수_20250401_5학년,학급수_20250401_5학년,학생수_20250401_6학년,학급수_20250401_6학년,학생수_20250401_반합계,학급수_20250401_반합계,조사기준일_데이터3,학생수_20250401_학교총계,학급수_20250401_학교총계,교지면적_20250401,학생1인당교지면적_20250401_공시,일반교실수_20250401,교과교실수_20250401,특별교실수_20250401,수준별교실수_20250401,기타교실수_20250401,전체교실수_20250401,학생수_일반교실_20250401,학생수_전체교실_20250401,학급당학생수_20251001_계산,교원1인당학생수_20251001_계산
212021332,서천초등학교,사하구,공립,특별/광역시,부산광역시 사하구 감천로105번길 10(감천동.서천초등학교),129,9,18,14.3,7.2,240,True,True,True,13.0,1.0,17.0,1.0,14.0,1.0,17.0,1.0,31.0,2.0,34.0,3.0,126.0,9.0,20250401,126,9,4950,39.3,11,0,5,0,2,18,11.454545454545455,7.0,14.333333333333334,7.166666666666667
212021372,승학초등학교,사하구,공립,특별/광역시,부산광역시 사하구 낙동대로135번길 55(괴정동.승학초등학교),205,12,21,17.1,9.8,240,True,True,True,17.0,1.0,19.0,1.0,36.0,2.0,42.0,2.0,51.0,3.0,43.0,3.0,208.0,12.0,20250401,208,12,9712,46.7,12,6,4,0,6,28,17.333333333333332,7.428571428571429,17.083333333333332,9.761904761904763
212021376,신남초등학교,사하구,공립,특별/광역시,부산광역시 사하구 비봉로 88(하단동.신남초등학교),417,22,31,19.0,13.5,240,False,True,False,54.0,4.0,67.0,3.0,60.0,3.0,70.0,3.0,95.0,5.0,79.0,4.0,425.0,22.0,20250401,425,22,18382,43.3,22,2,3,0,0,27,19.318181818181817,15.74074074074074,18.954545454545453,13.451612903225806
212021388,신촌초등학교,사하구,공립,특별/광역시,부산광역시 사하구 다대로135번길 30-21(신평동. 신촌초등학교),71,8,14,8.9,5.1,240,True,True,True,3.0,1.0,12.0,2.0,12.0,1.0,15.0,2.0,14.0,1.0,15.0,1.0,71.0,8.0,20250401,71,8,14905,209.9,9,4,5,2,4,24,7.888888888888889,2.9583333333333335,8.875,5.071428571428571
212021396,신평초등학교,사하구,공립,특별/광역시,부산광역시 사하구 장평로299번안길 19(신평동. 신평초등학교),507,24,39,21.1,13.0,240,False,True,False,86.0,4.0,75.0,3.0,84.0,4.0,102.0,4.0,86.0,5.0,81.0,4.0,514.0,24.0,20250401,514,24,11707,22.8,26,1,4,0,7,38,19.76923076923077,13.526315789473685,21.125,13.0
212021428,옥천초등학교,사하구,공립,특별/광역시,부산광역시 사하구 사하로 134(감천동.옥천초등학교),434,21,33,20.7,13.2,240,False,True,False,42.0,2.0,61.0,3.0,80.0,5.0,71.0,3.0,85.0,4.0,96.0,4.0,435.0,21.0,20250401,435,21,12362,28.4,22,2,2,0,2,28,19.772727272727273,15.535714285714286,20.666666666666668,13.151515151515152
212021430,을숙도초등학교,사하구,공립,특별/광역시,부산광역시 사하구 낙동대로 581(하단동. 을숙도초등학교),532,27,38,19.7,14.0,240,False,True,False,69.0,3.0,74.0,4.0,87.0,4.0,101.0,5.0,106.0,5.0,104.0,6.0,541.0,27.0,20250401,541,27,8115,15.0,27,3,4,0,0,34,20.037037037037038,15.911764705882353,19.703703703703702,14.0
212021432,응봉초등학교,사하구,공립,특별/광역시,부산광역시 사하구 다대낙조2길 26(다대동.응봉초등학교),120,9,15,13.3,8.0,240,True,True,True,9.0,1.0,24.0,2.0,16.0,1.0,19.0,1.0,24.0,2.0,28.0,2.0,120.0,9.0,20250401,120,9,14680,122.3,9,1,3,0,0,13,13.333333333333334,9.23076923076923,13.333333333333334,8.0
212021436,장림초등학교,사하구,공립,특별/광역시,부산광역시 사하구 장림번영로103번길 10(장림동),494,26,38,19.0,13.0,240,False,True,False,55.0,3.0,82.0,5.0,83.0,5.0,103.0,5.0,86.0,4.0,94.0,4.0,503.0,26.0,20250401,503,26,12200,24.3,31,3,6,0,0,40,16.225806451612904,12.575,19.0,13.0
212021480,중현초등학교,사하구,공립,특별/광역시,부산광역시 사하구 다대낙조2길 8(다대동.중현초등학교),315,17,27,18.5,11.7,240,False,True,False,39.0,2.0,46.0,3.0,51.0,3.0,59.0,3.0,58.0,3.0,68.0,3.0,321.0,17.0,20250401,321,17,12070,37.6,21,0,9,0,10,40,15.285714285714286,8.025,18.529411764705884,11.666666666666666
212021540,하남초등학교,사하구,공립,특별/광역시,부산광역시 사하구 하신번영로 186(하단동),577,28,37,20.6,15.6,240,False,True,False,76.0,4.0,88.0,4.0,78.0,4.0,123.0,6.0,104.0,5.0,117.0,5.0,586.0,28.0,20250401,586,28,8603,14.7,31,4,8,0,0,43,18.903225806451612,13.627906976744185,20.607142857142858,15.594594594594595
212021548,하단초등학교,사하구,공립,특별/광역시,부산광역시 사하구 하신중앙로 321(하단동. 하단초등학교),272,16,24,17.0,11.3,240,False,True,False,30.0,2.0,34.0,3.0,47.0,2.0,50.0,3.0,49.0,3.0,65.0,3.0,275.0,16.0,20250401,275,16,12036,43.8,18,0,8,0,14,40,15.277777777777779,6.875,17.0,11.333333333333334
212021564,효림초등학교,사하구,공립,특별/광역시,부산광역시 사하구 장평로 106(장림동.효림초등학교),510,26,48,19.6,10.6,240,False,True,False,71.0,5.0,75.0,4.0,84.0,4.0,96.0,5.0,99.0,5.0,88.0,4.0,513.0,27.0,20250401,513,27,14027,27.3,26,3,2,1,1,33,19.73076923076923,15.545454545454545,19.615384615384617,10.625
212021132,구덕초등학교,서구,공립,특별/광역시,부산광역시 서구 보수대로 312(서대신동3가. 구덕초등학교),422,21,33,20.1,12.8,240,False,True,False,49.0,2.0,58.0,3.0,60.0,3.0,91.0,5.0,80.0,4.0,82.0,4.0,420.0,21.0,20250401,420,21,9598,22.9,21,2,3,0,0,26,20.0,16.153846153846153,20.095238095238095,12.787878787878787
212021156,남부민초등학교,서구,공립,특별/광역시,부산광역시 서구 천마로 153(남부민동.남부민초등학교),90,7,15,12.9,6.0,240,True,True,True,12.0,1.0,9.0,1.0,16.0,2.0,15.0,1.0,17.0,1.0,22.0,1.0,91.0,7.0,20250401,91,7,14974,164.5,7,0,15,0,2,24,13.0,3.7916666666666665,12.857142857142858,6.0
212021212,대신초등학교,서구,공립,특별/광역시,부산광역시 서구 대신로 63(서대신동3가.대신초등학교),732,31,41,23.6,17.9,240,False,True,False,126.0,6.0,99.0,4.0,142.0,6.0,120.0,5.0,128.0,5.0,119.0,5.0,734.0,31.0,20250401,734,31,11405,15.5,35,2,6,0,3,46,20.97142857142857,15.956521739130435,23.612903225806452,17.853658536585368
212021244,동신초등학교,서구,공립,특별/광역시,부산광역시 서구 대영로85번길 81-19(동대신동3가. 동신초등학교),288,15,25,19.2,11.5,240,False,True,False,33.0,3.0,35.0,2.0,51.0,2.0,45.0,2.0,66.0,3.0,61.0,3.0,291.0,15.0,20250401,291,15,15118,52.0,19,0,11,0,10,40,15.31578947368421,7.275,19.2,11.52
212021292,부민초등학교,서구,공립,특별/광역시,부산광역시 서구 고운들로 12(부용동2가. 부민초등학교),574,28,43,20.5,13.3,240,False,True,False,74.0,3.0,83.0,5.0,83.0,4.0,116.0,5.0,111.0,5.0,106.0,6.0,573.0,28.0,20250401,573,28,11144,19.4,30,2,5,0,0,37,19.1,15.486486486486486,20.5,13.348837209302326
212021348,송도초등학교,서구,공립,특별/광역시,부산광역시 서구 충무대로 25(암남동. 송도초등학교),501,27,38,18.6,13.2,240,False,True,False,75.0,4.0,82.0,5.0,89.0,5.0,82.0,4.0,95.0,5.0,84.0,4.0,507.0,27.0,20250401,507,27,9911,19.5,23,0,8,0,2,33,22.043478260869566,15.363636363636363,18.555555555555557,13.18421052631579
212021404,아미초등학교,서구,공립,특별/광역시,부산광역시 서구 해돋이로 241(아미동2가. 아미초등학교),31,7,15,4.4,2.1,240,True,True,True,6.0,1.0,5.0,1.0,3.0,1.0,8.0,2.0,5.0,1.0,5.0,1.0,32.0,7.0,20250401,32,7,10989,343.4,7,1,3,0,0,11,4.571428571428571,2.909090909090909,4.428571428571429,2.066666666666667
212021484,천마초등학교,서구,공립,특별/광역시,부산광역시 서구 천해로7번길 38(암남동. 천마초등학교),84,8,14,10.5,6.0,240,True,True,True,12.0,2.0,11.0,1.0,22.0,2.0,14.0,1.0,15.0,1.0,10.0,1.0,84.0,8.0,20250401,84,8,10548,125.6,12,0,3,0,2,17,7.0,4.9411764705882355,10.5,6.0
212021532,토성초등학교,서구,공립,특별/광역시,부산광역시 서구 구덕로134번길 45(토성동2가. 토성초등학교),401,21,33,19.1,12.2,240,False,True,False,33.0,2.0,53.0,3.0,66.0,3.0,76.0,3.0,94.0,5.0,77.0,5.0,399.0,21.0,20250401,399,21,14191,35.6,26,0,8,0,0,34,15.346153846153847,11.735294117647058,19.095238095238095,12.151515151515152
212021556,화랑초등학교,서구,공립,특별/광역시,부산광역시 서구 대영로86번길 56. 화랑초등학교 (동대신동1가),171,12,21,14.3,8.1,240,True,True,True,19.0,2.0,26.0,2.0,35.0,2.0,42.0,3.0,26.0,1.0,25.0,2.0,173.0,12.0,20250401,173,12,12441,71.9,12,1,5,0,0,18,14.416666666666666,9.61111111111111,14.25,8.142857142857142
216021124,광남초등학교,수영구,공립,특별/광역시,부산광역시 수영구 광안해변로 115(남천동. 광남초등학교),581,29,43,20.0,13.5,240,False,True,False,64.0,3.0,92.0,4.0,93.0,5.0,114.0,6.0,114.0,6.0,108.0,5.0,585.0,29.0,20250401,585,29,16541,28.3,41,2,6,1,3,53,14.268292682926829,11.037735849056604,20.03448275862069,13.511627906976743
216021136,광안초등학교,수영구,공립,특별/광역시,부산광역시 수영구 광안로35번길 42(광안동),657,29,39,22.7,16.8,240,False,True,False,75.0,3.0,92.0,4.0,113.0,5.0,124.0,5.0,126.0,6.0,132.0,6.0,662.0,29.0,20250401,662,29,10765,16.3,34,0,8,0,0,42,19.470588235294116,15.761904761904763,22.655172413793103,16.846153846153847
216021160,남천초등학교,수영구,공립,특별/광역시,부산광역시 수영구 남천서로 14(남천동. 남천초등학교),929,41,59,22.7,15.7,240,False,True,False,140.0,6.0,159.0,7.0,155.0,8.0,166.0,7.0,168.0,7.0,149.0,6.0,937.0,41.0,20250401,937,41,11530,12.3,41,3,2,0,3,49,22.853658536585368,19.122448979591837,22.658536585365855,15.745762711864407
216021196,망미초등학교,수영구,공립,특별/광역시,부산광역시 수영구 수미로35번길 27(망미동),386,21,29,18.4,13.3,240,False,True,False,56.0,3.0,42.0,2.0,59.0,3.0,69.0,4.0,75.0,4.0,88.0,5.0,389.0,21.0,20250401,389,21,14200,36.5,21,2,6,0,0,29,18.523809523809526,13.413793103448276,18.38095238095238,13.310344827586206
216021208,민락초등학교,수영구,공립,특별/광역시,부산광역시 수영구 광남로257번길 12(민락동.민락초등학교),587,29,42,20.2,14.0,240,False,True,False,88.0,4.0,95.0,5.0,102.0,5.0,106.0,5.0,115.0,5.0,89.0,5.0,595.0,29.0,20250401,595,29,17600,29.6,32,0,14,0,2,48,18.59375,12.395833333333334,20.24137931034483,13.976190476190476
216021220,민안초등학교,수영구,공립,특별/광역시,부산광역시 수영구 감포로38번길 33(민락동. 민안초등학교),393,21,31,18.7,12.7,240,False,True,False,78.0,4.0,57.0,3.0,66.0,3.0,77.0,4.0,57.0,4.0,59.0,3.0,394.0,21.0,20250401,394,21,12054,30.6,20,1,19,0,1,41,19.7,9.609756097560975,18.714285714285715,12.67741935483871
216021268,배산초등학교,수영구,공립,특별/광역시,부산광역시 수영구 망미배산로48번길 85-15(망미동. 배산초등학교),512,25,36,20.5,14.2,240,False,True,False,79.0,4.0,66.0,3.0,91.0,5.0,98.0,4.0,97.0,4.0,87.0,5.0,518.0,25.0,20250401,518,25,16618,32.1,24,3,6,0,0,33,21.583333333333332,15.696969696969697,20.48,14.222222222222221
216021304,수미초등학교,수영구,공립,특별/광역시,부산광역시 수영구 연수로310번길 91(망미동. 수미초등학교),399,21,35,19.0,11.4,240,False,True,False,36.0,3.0,44.0,2.0,84.0,4.0,78.0,4.0,81.0,4.0,85.0,4.0,408.0,21.0,20250401,408,21,15380,37.7,23,0,8,0,7,38,17.73913043478261,10.736842105263158,19.0,11.4
216021316,수영초등학교,수영구,공립,특별/광역시,부산광역시 수영구 광서로16번길 33(광안동. 수영초등학교),680,31,44,21.9,15.5,240,False,True,False,79.0,4.0,82.0,4.0,112.0,5.0,119.0,5.0,135.0,7.0,148.0,6.0,675.0,31.0,20250401,675,31,13418,19.9,41,2,8,0,0,51,16.463414634146343,13.235294117647058,21.93548387096774,15.454545454545455
216021568,호암초등학교,수영구,공립,특별/광역시,부산광역시 수영구 호암로 57(광안동),471,23,33,20.5,14.3,240,False,True,False,66.0,3.0,80.0,5.0,83.0,4.0,89.0,4.0,85.0,4.0,67.0,3.0,470.0,23.0,20250401,470,23,10943,23.3,23,3,6,0,0,32,20.434782608695652,14.6875,20.47826086956522,14.272727272727273
214021156,거제초등학교,연제구,공립,특별/광역시,부산광역시 연제구 해맞이로 39(거제동.거제초등학교),803,35,49,22.9,16.4,240,False,True,False,149.0,7.0,155.0,7.0,135.0,5.0,141.0,6.0,128.0,6.0,90.0,4.0,798.0,35.0,20250401,798,35,10712,13.4,35,0,4,0,0,39,22.8,20.46153846153846,22.942857142857143,16.387755102040817
214021158,거학초등학교,연제구,공립,특별/광역시,부산광역시 연제구 교대로24번길 36(거제동. 거학초등학교),543,25,38,21.7,14.3,240,False,True,False,60.0,3.0,72.0,4.0,97.0,4.0,102.0,5.0,111.0,5.0,105.0,4.0,547.0,25.0,20250401,547,25,9398,17.2,27,2,11,0,0,40,20.25925925925926,13.675,21.72,14.289473684210526
214021159,과정초등학교,연제구,공립,특별/광역시,부산광역시 연제구 과정로164번길 37. 과정초등학교 (연산동. 과정초등학교),425,21,31,20.2,13.7,240,False,True,False,45.0,2.0,57.0,3.0,86.0,4.0,73.0,4.0,86.0,4.0,78.0,4.0,425.0,21.0,20250401,425,21,14348,33.8,24,9,4,0,5,42,17.708333333333332,10.119047619047619,20.238095238095237,13.709677419354838
214021183,남문초등학교,연제구,공립,특별/광역시,부산광역시 연제구 법원북로 23. 남문초등학교 (거제동),1061,42,62,25.3,17.1,240,False,True,False,141.0,6.0,120.0,6.0,177.0,7.0,207.0,7.0,177.0,7.0,217.0,9.0,1039.0,42.0,20250401,1039,42,8381,8.1,42,0,7,0,0,49,24.738095238095237,21.20408163265306,25.261904761904763,17.112903225806452
214021264,동명초등학교,연제구,공립,특별/광역시,부산광역시 연제구 쌍미천로44번길 17(연산동. 동명초등학교),155,13,21,11.9,7.4,240,True,True,True,17.0,2.0,23.0,3.0,27.0,2.0,25.0,2.0,36.0,2.0,29.0,2.0,157.0,13.0,20250401,157,13,13532,86.2,17,2,3,0,4,26,9.235294117647058,6.038461538461538,11.923076923076923,7.380952380952381
214021462,연동초등학교,연제구,공립,특별/광역시,부산광역시 연제구 고분로56번길 40(연산동),542,27,39,20.1,13.9,240,False,True,False,71.0,4.0,79.0,4.0,81.0,4.0,112.0,6.0,88.0,4.0,117.0,5.0,548.0,27.0,20250401,548,27,17193,31.4,31,3,6,0,0,40,17.677419354838708,13.7,20.074074074074073,13.897435897435898
214021464,연미초등학교,연제구,공립,특별/광역시,부산광역시 연제구 금련로38번길 84(연산동. 연미초등학교),298,18,27,16.6,11.0,240,False,True,False,74.0,4.0,46.0,3.0,57.0,3.0,46.0,3.0,41.0,2.0,35.0,3.0,299.0,18.0,20250401,299,18,11561,38.7,18,2,4,0,0,24,16.61111111111111,12.458333333333334,16.555555555555557,11.037037037037036
214021468,연산초등학교,연제구,공립,특별/광역시,부산광역시 연제구 월드컵대로 41(연산동. 연산초등학교),787,39,55,20.2,14.3,240,False,True,False,113.0,6.0,136.0,7.0,147.0,7.0,140.0,6.0,134.0,7.0,132.0,6.0,802.0,39.0,20250401,802,39,16583,20.7,39,3,5,0,0,47,20.564102564102566,17.06382978723404,20.17948717948718,14.309090909090909
214021470,연서초등학교,연제구,공립,특별/광역시,부산광역시 연제구 거제천로270번길 30(연산동. 연서초등학교),591,30,44,19.7,13.4,240,False,True,False,71.0,4.0,87.0,4.0,106.0,6.0,100.0,5.0,131.0,6.0,104.0,5.0,599.0,30.0,20250401,599,30,11621,19.4,30,4,3,0,0,37,19.966666666666665,16.18918918918919,19.7,13.431818181818182
214021471,연신초등학교,연제구,공립,특별/광역시,부산광역시 연제구 신금로23번길 30(연산동. 연신초등학교),578,28,40,20.6,14.5,240,False,True,False,85.0,4.0,90.0,5.0,123.0,5.0,98.0,5.0,106.0,5.0,90.0,4.0,592.0,28.0,20250401,592,28,11638,19.7,29,1,2,2,0,34,20.413793103448278,17.41176470588235,20.642857142857142,14.45
214021474,연일초등학교,연제구,공립,특별/광역시,부산광역시 연제구 고분로 126-4(연산동.연일초등학교),94,7,12,13.4,7.8,240,True,True,True,9.0,1.0,16.0,2.0,16.0,1.0,19.0,1.0,18.0,1.0,16.0,1.0,94.0,7.0,20250401,94,7,12705,135.2,8,1,5,0,0,14,11.75,6.714285714285714,13.428571428571429,7.833333333333333
214021476,연제초등학교,연제구,공립,특별/광역시,부산광역시 연제구 중앙대로1065번길 14(연산동. 연제초등학교),435,22,33,19.8,13.2,240,False,True,False,55.0,3.0,66.0,4.0,68.0,4.0,86.0,4.0,72.0,3.0,91.0,4.0,438.0,22.0,20250401,438,22,9038,20.6,28,3,5,0,0,36,15.642857142857142,12.166666666666666,19.772727272727273,13.181818181818182
214021481,연천초등학교,연제구,공립,특별/광역시,부산광역시 연제구 과정로225번길 46(연산동. 연천 초등학교),583,27,41,21.6,14.2,240,False,True,False,76.0,4.0,83.0,5.0,105.0,5.0,103.0,4.0,102.0,4.0,104.0,5.0,573.0,27.0,20250401,573,27,12133,21.2,40,2,3,0,0,45,14.325,12.733333333333333,21.59259259259259,14.21951219512195
214021517,창신초등학교,연제구,공립,특별/광역시,부산광역시 연제구 종합운동장로12번길 15(거제동. 창신초등학교),1621,62,79,26.1,20.5,240,False,True,False,233.0,9.0,288.0,11.0,277.0,11.0,271.0,10.0,276.0,10.0,279.0,11.0,1624.0,62.0,20250401,1624,62,15512,9.6,65,3,3,0,0,71,24.984615384615385,22.87323943661972,26.14516129032258,20.518987341772153
214021529,토현초등학교,연제구,공립,특별/광역시,부산광역시 연제구 토현로 48(연산동. 토현초등학교),242,14,24,17.3,10.1,240,False,True,False,21.0,1.0,41.0,3.0,39.0,2.0,41.0,2.0,49.0,3.0,51.0,3.0,242.0,14.0,20250401,242,14,8707,36.0,17,2,5,0,1,25,14.235294117647058,9.68,17.285714285714285,10.083333333333334
212021111,남항초등학교,영도구,공립,특별/광역시,부산광역시 영도구 남항새싹길 55(영선동4가. 남항초등학교),158,11,22,14.4,7.2,240,True,True,True,29.0,3.0,23.0,2.0,18.0,1.0,32.0,2.0,37.0,2.0,21.0,1.0,160.0,11.0,20250401,160,11,17663,110.4,16,1,4,8,7,36,10.0,4.444444444444445,14.363636363636363,7.181818181818182
212021204,대교초등학교,영도구,공립,특별/광역시,부산광역시 영도구 봉래나루로246번길 19(봉래동4가. 대교초등학교),366,19,31,19.3,11.8,240,False,True,False,62.0,3.0,60.0,3.0,77.0,4.0,73.0,4.0,45.0,2.0,55.0,3.0,372.0,19.0,20250401,372,19,5884,15.8,18,0,1,0,0,19,20.666666666666668,19.57894736842105,19.263157894736842,11.806451612903226
212021220,대평초등학교,영도구,공립,특별/광역시,부산광역시 영도구 절영로 82. 대평초등학교 (남항동2가. 대평초등학교),209,11,19,19.0,11.0,240,True,True,True,22.0,1.0,25.0,2.0,42.0,2.0,40.0,2.0,37.0,2.0,41.0,2.0,207.0,11.0,20250401,207,11,13546,65.4,17,0,4,0,1,22,12.176470588235293,9.409090909090908,19.0,11.0
212021236,동삼초등학교,영도구,공립,특별/광역시,부산광역시 영도구 태종로 610(동삼동.동삼초등학교),421,19,28,22.2,15.0,240,False,True,False,64.0,3.0,73.0,3.0,71.0,3.0,69.0,3.0,76.0,3.0,70.0,4.0,423.0,19.0,20250401,423,19,9432,22.3,19,1,3,0,0,23,22.263157894736842,18.391304347826086,22.157894736842106,15.035714285714286
212021280,봉삼초등학교,영도구,공립,특별/광역시,부산광역시 영도구 함지로79번길 39(동삼동. 봉삼초등학교),30,7,15,4.3,2.0,240,True,True,True,5.0,1.0,1.0,1.0,10.0,2.0,4.0,1.0,8.0,1.0,4.0,1.0,32.0,7.0,20250401,32,7,14902,465.7,7,0,5,0,0,12,4.571428571428571,2.6666666666666665,4.285714285714286,2.0
212021284,봉학초등학교,영도구,공립,특별/광역시,부산광역시 영도구 태종로 242(청학동.봉학초등학교),143,10,19,14.3,7.5,240,True,True,True,13.0,1.0,32.0,2.0,29.0,2.0,23.0,2.0,19.0,1.0,30.0,2.0,146.0,10.0,20250401,146,10,9996,68.5,17,2,4,0,0,23,8.588235294117647,6.3478260869565215,14.3,7.526315789473684
212021324,상리초등학교,영도구,공립,특별/광역시,부산광역시 영도구 상리로 38(동삼동.상리초등학교),106,7,13,15.1,8.2,240,True,True,True,15.0,1.0,12.0,2.0,12.0,1.0,23.0,1.0,25.0,1.0,21.0,1.0,108.0,7.0,20250401,108,7,12799,118.5,7,2,9,0,0,18,15.428571428571429,6.0,15.142857142857142,8.153846153846153
212021380,신선초등학교,영도구,공립,특별/광역시,부산광역시 영도구 산정길 17(신선동3가),21,4,11,5.3,1.9,240,True,True,True,,,3.0,1.0,4.0,1.0,2.0,1.0,,,12.0,1.0,21.0,4.0,20250401,21,4,13730,653.8,7,0,1,0,6,14,3.0,1.5,5.25,1.9090909090909092
212021412,영도초등학교,영도구,공립,특별/광역시,부산광역시 영도구 꿈나무길 41(신선동1가.영도초등학교),224,14,25,16.0,9.0,240,True,True,True,24.0,2.0,41.0,2.0,34.0,2.0,38.0,3.0,39.0,2.0,50.0,3.0,226.0,14.0,20250401,226,14,22927,101.4,14,2,14,0,2,32,16.142857142857142,7.0625,16.0,8.96
212021456,절영초등학교,영도구,공립,특별/광역시,부산광역시 영도구 함지로 37(동삼동.절영초등학교),59,7,16,8.4,3.7,240,True,True,True,15.0,2.0,3.0,1.0,12.0,1.0,11.0,1.0,9.0,1.0,10.0,1.0,60.0,7.0,20250401,60,7,8244,137.4,7,3,2,0,5,17,8.571428571428571,3.5294117647058822,8.428571428571429,3.6875
212021460,중리초등학교,영도구,공립,특별/광역시,부산광역시 영도구 와치로 286(동삼동. 중리초등학교),486,24,36,20.3,13.5,240,False,True,False,67.0,4.0,56.0,3.0,79.0,4.0,90.0,4.0,94.0,4.0,104.0,5.0,490.0,24.0,20250401,490,24,14617,29.8,28,2,3,0,0,33,17.5,14.848484848484848,20.25,13.5
212021492,청동초등학교,영도구,공립,특별/광역시,부산광역시 영도구 태종로 422번길 51(청학동. 청동초등학교),407,21,30,19.4,13.6,240,False,True,False,56.0,4.0,65.0,3.0,63.0,3.0,75.0,4.0,70.0,3.0,83.0,4.0,412.0,21.0,20250401,412,21,16692,40.5,26,9,4,1,0,40,15.846153846153847,10.3,19.38095238095238,13.566666666666666
212021500,청학초등학교,영도구,공립,특별/광역시,부산광역시 영도구 청학로 49. 청학초등학교 (청학동),151,11,21,13.7,7.2,240,True,True,True,14.0,2.0,19.0,1.0,28.0,2.0,25.0,2.0,25.0,2.0,40.0,2.0,151.0,11.0,20250401,151,11,11664,77.2,10,10,9,0,13,42,15.1,3.5952380952380953,13.727272727272727,7.190476190476191
212021524,태종대초등학교,영도구,공립,특별/광역시,부산광역시 영도구 태종로 802. 38 (동삼동),105,7,13,15.0,8.1,240,True,True,True,21.0,2.0,12.0,1.0,17.0,1.0,7.0,1.0,23.0,1.0,24.0,1.0,104.0,7.0,20250401,104,7,7574,72.8,10,0,4,0,1,15,10.4,6.933333333333334,15.0,8.076923076923077
212021287,광일초등학교,중구,공립,특별/광역시,부산광역시 중구 중구로 74(대청동4가) 광일초등학교,203,12,22,16.9,9.2,240,True,True,True,22.0,1.0,25.0,2.0,42.0,2.0,36.0,2.0,40.0,3.0,46.0,2.0,211.0,12.0,20250401,211,12,10424,49.4,22,0,4,0,0,26,9.590909090909092,8.115384615384615,16.916666666666668,9.227272727272727
212021286,보수초등학교,중구,공립,특별/광역시,부산광역시 중구 흑교로 74(보수동1가),154,12,19,12.8,8.1,240,True,True,True,9.0,1.0,26.0,2.0,26.0,2.0,28.0,3.0,38.0,2.0,30.0,2.0,157.0,12.0,20250401,157,12,5277,33.6,12,1,3,0,0,16,13.083333333333334,9.8125,12.833333333333334,8.105263157894736
212021288,봉래초등학교,중구,공립,특별/광역시,부산광역시 중구 대영로 226번길 15(영주동.봉래초등학교),171,12,23,14.3,7.4,240,True,True,True,19.0,1.0,26.0,2.0,26.0,2.0,32.0,2.0,29.0,2.0,41.0,3.0,173.0,12.0,20250401,173,12,9469,54.7,14,1,2,0,0,17,12.357142857142858,10.176470588235293,14.25,7.434782608695652
216021112,강동초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 해운대로349번길 10(우동. 강동초등학교),753,33,49,22.8,15.4,240,False,True,False,127.0,6.0,117.0,5.0,111.0,5.0,145.0,6.0,130.0,6.0,126.0,5.0,756.0,33.0,20250401,756,33,18739,24.8,34,3,3,0,2,42,22.235294117647058,18.0,22.818181818181817,15.36734693877551
216021184,동백초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 좌동순환로357번길 6. 동백초등학교 (중동),627,30,47,20.9,13.3,240,False,True,False,87.0,4.0,92.0,5.0,119.0,5.0,109.0,5.0,123.0,6.0,100.0,5.0,630.0,30.0,20250401,630,30,16545,26.3,31,2,3,0,0,36,20.322580645161292,17.5,20.9,13.340425531914894
216021200,무정초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 반여로 68-11. 무정초등학교 (반여동),504,24,31,21.0,16.3,240,False,True,False,101.0,5.0,89.0,5.0,92.0,4.0,69.0,3.0,86.0,4.0,71.0,3.0,508.0,24.0,20250401,508,24,10299,20.3,24,0,5,0,7,36,21.166666666666668,14.11111111111111,21.0,16.258064516129032
216021232,반산초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 재반로 171(재송동. 반산초등학교),291,19,29,15.3,10.0,240,False,True,False,24.0,2.0,32.0,2.0,51.0,4.0,57.0,4.0,56.0,4.0,66.0,3.0,286.0,19.0,20250401,286,19,8157,28.5,27,2,4,0,0,33,10.592592592592593,8.666666666666666,15.31578947368421,10.03448275862069
216021238,반석초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 선수촌로207번길 14(반여동. 반석초등학교),62,7,14,8.9,4.4,240,True,True,True,9.0,2.0,10.0,1.0,10.0,1.0,9.0,1.0,12.0,1.0,10.0,1.0,60.0,7.0,20250401,60,7,7780,129.7,7,0,18,0,1,26,8.571428571428571,2.3076923076923075,8.857142857142858,4.428571428571429
216021244,반송초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 아랫반송로30번길 37-16(반송동) 반송초등학교,104,10,17,10.4,6.1,240,True,True,True,8.0,1.0,10.0,1.0,16.0,2.0,20.0,1.0,30.0,3.0,18.0,2.0,102.0,10.0,20250401,102,10,14507,142.2,17,3,8,0,3,31,6.0,3.2903225806451615,10.4,6.117647058823529
