소규모학교_KEDI,소규모학교명,소규모학교_행정구,소규모학교_학생수_20251001,후보학교_KEDI,후보학교명,후보학교_행정구,후보학교_학생수_20251001,후보학교_학급당학생수_20251001,후보학교_소규모여부_정책2026,학교간직선거리_km,후보생성기준,거리순위_3km내
215021465,신천초등학교,북구,161,215021307,만덕초등학교,북구,407,20.35,False,2.459228,학교점 간 직선거리 3km 이하,14
215021465,신천초등학교,북구,161,215021334,모덕초등학교,사상구,557,19.892857142857142,False,2.481194,학교점 간 직선거리 3km 이하,15
215021465,신천초등학교,북구,161,215021388,백양초등학교,북구,906,21.571428571428573,False,2.488484,학교점 간 직선거리 3km 이하,16
215021465,신천초등학교,북구,161,215021379,백산초등학교,북구,544,21.76,False,2.550186,학교점 간 직선거리 3km 이하,17
215021465,신천초등학교,북구,161,215021316,명덕초등학교,북구,642,21.4,False,2.798672,학교점 간 직선거리 3km 이하,18
215021465,신천초등학교,북구,161,215021208,대상초등학교,강서구,30,4.285714285714286,True,2.999112,학교점 간 직선거리 3km 이하,19
215021478,양덕초등학교,북구,140,215021280,덕천초등학교,북구,81,11.571428571428571,True,0.544589,학교점 간 직선거리 3km 이하,1
215021478,양덕초등학교,북구,140,215021465,신천초등학교,북구,161,13.416666666666666,True,0.681212,학교점 간 직선거리 3km 이하,2
215021478,양덕초등학교,북구,140,215021487,양천초등학교,북구,100,11.11111111111111,True,0.787754,학교점 간 직선거리 3km 이하,3
215021478,양덕초등학교,북구,140,215021271,덕성초등학교,북구,327,17.210526315789473,False,0.887163,학교점 간 직선거리 3km 이하,4
215021478,양덕초등학교,북구,140,215021532,포천초등학교,북구,399,19.0,False,1.057894,학교점 간 직선거리 3km 이하,5
215021478,양덕초등학교,북구,140,215021145,구포초등학교,북구,545,17.580645161290324,False,1.078828,학교점 간 직선거리 3km 이하,6
215021478,양덕초등학교,북구,140,215021274,덕양초등학교,북구,328,19.294117647058822,False,1.088324,학교점 간 직선거리 3km 이하,7
215021478,양덕초등학교,북구,140,215021879,화정초등학교,북구,699,21.84375,False,1.378,학교점 간 직선거리 3km 이하,8
215021478,양덕초등학교,북구,140,215021136,구남초등학교,북구,410,18.636363636363637,False,1.780994,학교점 간 직선거리 3km 이하,9
215021478,양덕초등학교,북구,140,215021307,만덕초등학교,북구,407,20.35,False,1.848326,학교점 간 직선거리 3km 이하,10
215021478,양덕초등학교,북구,140,215021462,신덕초등학교,북구,215,15.357142857142858,True,1.912832,학교점 간 직선거리 3km 이하,11
215021478,양덕초등학교,북구,140,215021379,백산초등학교,북구,544,21.76,False,2.017777,학교점 간 직선거리 3km 이하,12
215021478,양덕초등학교,북구,140,215021388,백양초등학교,북구,906,21.571428571428573,False,2.06154,학교점 간 직선거리 3km 이하,13
215021478,양덕초등학교,북구,140,215021316,명덕초등학교,북구,642,21.4,False,2.171491,학교점 간 직선거리 3km 이하,14
215021478,양덕초등학교,북구,140,215021343,모동초등학교,사상구,46,6.571428571428571,True,2.467763,학교점 간 직선거리 3km 이하,15
215021478,양덕초등학교,북구,140,215021502,용수초등학교,북구,737,21.057142857142857,False,2.592401,학교점 간 직선거리 3km 이하,16
215021478,양덕초등학교,북구,140,215021361,모산초등학교,사상구,282,20.142857142857142,False,2.706638,학교점 간 직선거리 3km 이하,17
215021478,양덕초등학교,북구,140,215021005,와석초등학교,북구,479,19.16,False,2.809413,학교점 간 직선거리 3km 이하,18
215021478,양덕초등학교,북구,140,215021538,학사초등학교,북구,415,19.761904761904763,False,2.855751,학교점 간 직선거리 3km 이하,19
215021478,양덕초등학교,북구,140,215021352,모라초등학교,사상구,121,12.1,True,2.910991,학교점 간 직선거리 3km 이하,20
215021478,양덕초등학교,북구,140,215021428,상학초등학교,북구,263,18.785714285714285,False,2.929063,학교점 간 직선거리 3km 이하,21
215021487,양천초등학교,북구,100,215021274,덕양초등학교,북구,328,19.294117647058822,False,0.344555,학교점 간 직선거리 3km 이하,1
215021487,양천초등학교,북구,100,215021478,양덕초등학교,북구,140,14.0,True,0.787754,학교점 간 직선거리 3km 이하,2
215021487,양천초등학교,북구,100,215021307,만덕초등학교,북구,407,20.35,False,1.061951,학교점 간 직선거리 3km 이하,3
215021487,양천초등학교,북구,100,215021271,덕성초등학교,북구,327,17.210526315789473,False,1.110713,학교점 간 직선거리 3km 이하,4
215021487,양천초등학교,북구,100,215021280,덕천초등학교,북구,81,11.571428571428571,True,1.149202,학교점 간 직선거리 3km 이하,5
215021487,양천초등학교,북구,100,215021379,백산초등학교,북구,544,21.76,False,1.254019,학교점 간 직선거리 3km 이하,6
215021487,양천초등학교,북구,100,215021879,화정초등학교,북구,699,21.84375,False,1.289169,학교점 간 직선거리 3km 이하,7
215021487,양천초등학교,북구,100,215021388,백양초등학교,북구,906,21.571428571428573,False,1.388654,학교점 간 직선거리 3km 이하,8
215021487,양천초등학교,북구,100,215021465,신천초등학교,북구,161,13.416666666666666,True,1.408171,학교점 간 직선거리 3km 이하,9
215021487,양천초등학교,북구,100,215021462,신덕초등학교,북구,215,15.357142857142858,True,1.411383,학교점 간 직선거리 3km 이하,10
215021487,양천초등학교,북구,100,215021532,포천초등학교,북구,399,19.0,False,1.706114,학교점 간 직선거리 3km 이하,11
215021487,양천초등학교,북구,100,215021145,구포초등학교,북구,545,17.580645161290324,False,1.857094,학교점 간 직선거리 3km 이하,12
215021487,양천초등학교,북구,100,215021316,명덕초등학교,북구,642,21.4,False,1.896346,학교점 간 직선거리 3km 이하,13
215021487,양천초등학교,북구,100,215021428,상학초등학교,북구,263,18.785714285714285,False,2.141826,학교점 간 직선거리 3km 이하,14
215021487,양천초등학교,북구,100,215021005,와석초등학교,북구,479,19.16,False,2.367368,학교점 간 직선거리 3km 이하,15
215021487,양천초등학교,북구,100,215021502,용수초등학교,북구,737,21.057142857142857,False,2.36844,학교점 간 직선거리 3km 이하,16
215021487,양천초등학교,북구,100,215021136,구남초등학교,북구,410,18.636363636363637,False,2.559888,학교점 간 직선거리 3km 이하,17
215021487,양천초등학교,북구,100,215021538,학사초등학교,북구,415,19.761904761904763,False,2.638856,학교점 간 직선거리 3km 이하,18
215021487,양천초등학교,북구,100,215021565,화잠초등학교,북구,399,21.0,False,2.936217,학교점 간 직선거리 3km 이하,19
215021118,감전초등학교,사상구,116,215021433,서감초등학교,사상구,114,12.666666666666666,True,0.6448,학교점 간 직선거리 3km 이하,1
215021118,감전초등학교,사상구,116,215021541,학장초등학교,사상구,194,14.923076923076923,True,1.128643,학교점 간 직선거리 3km 이하,2
215021118,감전초등학교,사상구,116,215021505,주감초등학교,사상구,611,21.06896551724138,False,1.186831,학교점 간 직선거리 3km 이하,3
215021118,감전초등학교,사상구,116,215021397,사상초등학교,사상구,333,17.526315789473685,False,1.419823,학교점 간 직선거리 3km 이하,4
215021118,감전초등학교,사상구,116,215021519,창진초등학교,사상구,413,20.65,False,1.521375,학교점 간 직선거리 3km 이하,5
215021118,감전초등학교,사상구,116,215021298,동주초등학교,사상구,421,19.136363636363637,False,1.812315,학교점 간 직선거리 3km 이하,6
215021118,감전초등학교,사상구,116,215021154,구학초등학교,사상구,405,20.25,False,2.022309,학교점 간 직선거리 3km 이하,7
215021118,감전초등학교,사상구,116,215021289,덕포초등학교,사상구,134,13.4,True,2.032723,학교점 간 직선거리 3km 이하,8
215021118,감전초등학교,사상구,116,215021262,덕상초등학교,사상구,371,19.526315789473685,False,2.114696,학교점 간 직선거리 3km 이하,9
215021118,감전초등학교,사상구,116,215021501,주양초등학교,사상구,284,16.705882352941178,False,2.152298,학교점 간 직선거리 3km 이하,10
215021118,감전초등학교,사상구,116,215021415,삼덕초등학교,사상구,104,13.0,True,2.242997,학교점 간 직선거리 3km 이하,11
215021118,감전초등학교,사상구,116,215021514,주학초등학교,사상구,42,6.0,True,2.395785,학교점 간 직선거리 3km 이하,12
215021118,감전초등학교,사상구,116,213021257,개림초등학교,부산진구,671,20.96875,False,2.507874,학교점 간 직선거리 3km 이하,13
215021118,감전초등학교,사상구,116,215021550,학진초등학교,사상구,424,19.272727272727273,False,2.8068,학교점 간 직선거리 3km 이하,14
215021118,감전초등학교,사상구,116,213021142,개금초등학교,부산진구,554,21.307692307692307,False,2.82246,학교점 간 직선거리 3km 이하,15
215021118,감전초등학교,사상구,116,213021154,개화초등학교,부산진구,165,16.5,True,2.927892,학교점 간 직선거리 3km 이하,16
215021289,덕포초등학교,사상구,134,215021262,덕상초등학교,사상구,371,19.526315789473685,False,0.430114,학교점 간 직선거리 3km 이하,1
215021289,덕포초등학교,사상구,134,215021415,삼덕초등학교,사상구,104,13.0,True,0.681902,학교점 간 직선거리 3km 이하,2
215021289,덕포초등학교,사상구,134,215021397,사상초등학교,사상구,333,17.526315789473685,False,0.759207,학교점 간 직선거리 3km 이하,3
215021289,덕포초등학교,사상구,134,215021334,모덕초등학교,사상구,557,19.892857142857142,False,1.112406,학교점 간 직선거리 3km 이하,4
215021289,덕포초등학교,사상구,134,215021519,창진초등학교,사상구,413,20.65,False,1.139962,학교점 간 직선거리 3km 이하,5
215021289,덕포초등학교,사상구,134,215021361,모산초등학교,사상구,282,20.142857142857142,False,1.552567,학교점 간 직선거리 3km 이하,6
215021289,덕포초등학교,사상구,134,215021352,모라초등학교,사상구,121,12.1,True,1.78886,학교점 간 직선거리 3km 이하,7
215021289,덕포초등학교,사상구,134,215021433,서감초등학교,사상구,114,12.666666666666666,True,1.824389,학교점 간 직선거리 3km 이하,8
215021289,덕포초등학교,사상구,134,215021343,모동초등학교,사상구,46,6.571428571428571,True,1.913945,학교점 간 직선거리 3km 이하,9
215021289,덕포초등학교,사상구,134,215021118,감전초등학교,사상구,116,14.5,True,2.032723,학교점 간 직선거리 3km 이하,10
215021289,덕포초등학교,사상구,134,215021505,주감초등학교,사상구,611,21.06896551724138,False,2.631259,학교점 간 직선거리 3km 이하,11
215021289,덕포초등학교,사상구,134,215021253,덕두초등학교,강서구,201,15.461538461538462,True,2.754886,학교점 간 직선거리 3km 이하,12
215021343,모동초등학교,사상구,46,215021361,모산초등학교,사상구,282,20.142857142857142,False,0.611811,학교점 간 직선거리 3km 이하,1
215021343,모동초등학교,사상구,46,215021334,모덕초등학교,사상구,557,19.892857142857142,False,0.949747,학교점 간 직선거리 3km 이하,2
215021343,모동초등학교,사상구,46,215021532,포천초등학교,북구,399,19.0,False,1.426767,학교점 간 직선거리 3km 이하,3
215021343,모동초등학교,사상구,46,215021352,모라초등학교,사상구,121,12.1,True,1.507059,학교점 간 직선거리 3km 이하,4
215021343,모동초등학교,사상구,46,215021262,덕상초등학교,사상구,371,19.526315789473685,False,1.552068,학교점 간 직선거리 3km 이하,5
215021343,모동초등학교,사상구,46,215021465,신천초등학교,북구,161,13.416666666666666,True,1.789343,학교점 간 직선거리 3km 이하,6
215021343,모동초등학교,사상구,46,215021136,구남초등학교,북구,410,18.636363636363637,False,1.835839,학교점 간 직선거리 3km 이하,7
215021343,모동초등학교,사상구,46,215021289,덕포초등학교,사상구,134,13.4,True,1.913945,학교점 간 직선거리 3km 이하,8
215021343,모동초등학교,사상구,46,215021145,구포초등학교,북구,545,17.580645161290324,False,1.944484,학교점 간 직선거리 3km 이하,9
215021343,모동초등학교,사상구,46,215021415,삼덕초등학교,사상구,104,13.0,True,2.456145,학교점 간 직선거리 3km 이하,10
215021343,모동초등학교,사상구,46,215021478,양덕초등학교,북구,140,14.0,True,2.467763,학교점 간 직선거리 3km 이하,11
215021343,모동초등학교,사상구,46,215021280,덕천초등학교,북구,81,11.571428571428571,True,2.613748,학교점 간 직선거리 3km 이하,12
215021343,모동초등학교,사상구,46,215021397,사상초등학교,사상구,333,17.526315789473685,False,2.615012,학교점 간 직선거리 3km 이하,13
215021343,모동초등학교,사상구,46,213021551,동양초등학교,부산진구,189,15.75,True,2.796408,학교점 간 직선거리 3km 이하,14
215021343,모동초등학교,사상구,46,213021268,동원초등학교,부산진구,626,22.357142857142858,False,2.983752,학교점 간 직선거리 3km 이하,15
215021352,모라초등학교,사상구,121,215021361,모산초등학교,사상구,282,20.142857142857142,False,0.93294,학교점 간 직선거리 3km 이하,1
215021352,모라초등학교,사상구,121,215021334,모덕초등학교,사상구,557,19.892857142857142,False,0.957206,학교점 간 직선거리 3km 이하,2
215021352,모라초등학교,사상구,121,215021136,구남초등학교,북구,410,18.636363636363637,False,1.310072,학교점 간 직선거리 3km 이하,3
215021352,모라초등학교,사상구,121,215021343,모동초등학교,사상구,46,6.571428571428571,True,1.507059,학교점 간 직선거리 3km 이하,4
215021352,모라초등학교,사상구,121,215021262,덕상초등학교,사상구,371,19.526315789473685,False,1.742774,학교점 간 직선거리 3km 이하,5
215021352,모라초등학교,사상구,121,215021289,덕포초등학교,사상구,134,13.4,True,1.78886,학교점 간 직선거리 3km 이하,6
215021352,모라초등학교,사상구,121,215021415,삼덕초등학교,사상구,104,13.0,True,1.902907,학교점 간 직선거리 3km 이하,7
215021352,모라초등학교,사상구,121,215021145,구포초등학교,북구,545,17.580645161290324,False,1.915258,학교점 간 직선거리 3km 이하,8
215021352,모라초등학교,사상구,121,215021532,포천초등학교,북구,399,19.0,False,2.191528,학교점 간 직선거리 3km 이하,9
215021352,모라초등학교,사상구,121,215021465,신천초등학교,북구,161,13.416666666666666,True,2.323061,학교점 간 직선거리 3km 이하,10
215021352,모라초등학교,사상구,121,215021397,사상초등학교,사상구,333,17.526315789473685,False,2.511418,학교점 간 직선거리 3km 이하,11
215021352,모라초등학교,사상구,121,215021208,대상초등학교,강서구,30,4.285714285714286,True,2.730564,학교점 간 직선거리 3km 이하,12
215021352,모라초등학교,사상구,121,215021280,덕천초등학교,북구,81,11.571428571428571,True,2.757032,학교점 간 직선거리 3km 이하,13
215021352,모라초등학교,사상구,121,215021519,창진초등학교,사상구,413,20.65,False,2.763111,학교점 간 직선거리 3km 이하,14
215021352,모라초등학교,사상구,121,215021478,양덕초등학교,북구,140,14.0,True,2.910991,학교점 간 직선거리 3km 이하,15
215021415,삼덕초등학교,사상구,104,215021289,덕포초등학교,사상구,134,13.4,True,0.681902,학교점 간 직선거리 3km 이하,1
215021415,삼덕초등학교,사상구,104,215021397,사상초등학교,사상구,333,17.526315789473685,False,0.826335,학교점 간 직선거리 3km 이하,2
215021415,삼덕초등학교,사상구,104,215021519,창진초등학교,사상구,413,20.65,False,0.88987,학교점 간 직선거리 3km 이하,3
215021415,삼덕초등학교,사상구,104,215021262,덕상초등학교,사상구,371,19.526315789473685,False,1.104048,학교점 간 직선거리 3km 이하,4
215021415,삼덕초등학교,사상구,104,215021334,모덕초등학교,사상구,557,19.892857142857142,False,1.544406,학교점 간 직선거리 3km 이하,5
215021415,삼덕초등학교,사상구,104,215021433,서감초등학교,사상구,114,12.666666666666666,True,1.842435,학교점 간 직선거리 3km 이하,6
215021415,삼덕초등학교,사상구,104,215021352,모라초등학교,사상구,121,12.1,True,1.902907,학교점 간 직선거리 3km 이하,7
215021415,삼덕초등학교,사상구,104,215021361,모산초등학교,사상구,282,20.142857142857142,False,1.986598,학교점 간 직선거리 3km 이하,8
215021415,삼덕초등학교,사상구,104,215021253,덕두초등학교,강서구,201,15.461538461538462,True,2.073414,학교점 간 직선거리 3km 이하,9
215021415,삼덕초등학교,사상구,104,215021118,감전초등학교,사상구,116,14.5,True,2.242997,학교점 간 직선거리 3km 이하,10
215021415,삼덕초등학교,사상구,104,215021343,모동초등학교,사상구,46,6.571428571428571,True,2.456145,학교점 간 직선거리 3km 이하,11
215021433,서감초등학교,사상구,114,215021118,감전초등학교,사상구,116,14.5,True,0.6448,학교점 간 직선거리 3km 이하,1
215021433,서감초등학교,사상구,114,215021519,창진초등학교,사상구,413,20.65,False,1.003903,학교점 간 직선거리 3km 이하,2
215021433,서감초등학교,사상구,114,215021397,사상초등학교,사상구,333,17.526315789473685,False,1.088968,학교점 간 직선거리 3km 이하,3
215021433,서감초등학교,사상구,114,215021541,학장초등학교,사상구,194,14.923076923076923,True,1.315429,학교점 간 직선거리 3km 이하,4
215021433,서감초등학교,사상구,114,215021505,주감초등학교,사상구,611,21.06896551724138,False,1.82385,학교점 간 직선거리 3km 이하,5
215021433,서감초등학교,사상구,114,215021289,덕포초등학교,사상구,134,13.4,True,1.824389,학교점 간 직선거리 3km 이하,6
215021433,서감초등학교,사상구,114,215021415,삼덕초등학교,사상구,104,13.0,True,1.842435,학교점 간 직선거리 3km 이하,7
215021433,서감초등학교,사상구,114,215021262,덕상초등학교,사상구,371,19.526315789473685,False,2.033369,학교점 간 직선거리 3km 이하,8
215021433,서감초등학교,사상구,114,215021154,구학초등학교,사상구,405,20.25,False,2.411282,학교점 간 직선거리 3km 이하,9
215021433,서감초등학교,사상구,114,215021298,동주초등학교,사상구,421,19.136363636363637,False,2.448517,학교점 간 직선거리 3km 이하,10
215021433,서감초등학교,사상구,114,215021501,주양초등학교,사상구,284,16.705882352941178,False,2.780543,학교점 간 직선거리 3km 이하,11
215021433,서감초등학교,사상구,114,215021550,학진초등학교,사상구,424,19.272727272727273,False,2.823077,학교점 간 직선거리 3km 이하,12
215021433,서감초등학교,사상구,114,215021334,모덕초등학교,사상구,557,19.892857142857142,False,2.904554,학교점 간 직선거리 3km 이하,13
215021514,주학초등학교,사상구,42,215021298,동주초등학교,사상구,421,19.136363636363637,False,0.61319,학교점 간 직선거리 3km 이하,1
215021514,주학초등학교,사상구,42,213021502,주례초등학교,부산진구,299,17.58823529411765,False,0.665495,학교점 간 직선거리 3km 이하,2
215021514,주학초등학교,사상구,42,215021501,주양초등학교,사상구,284,16.705882352941178,False,0.845319,학교점 간 직선거리 3km 이하,3
215021514,주학초등학교,사상구,42,213021142,개금초등학교,부산진구,554,21.307692307692307,False,1.157891,학교점 간 직선거리 3km 이하,4
215021514,주학초등학교,사상구,42,213021257,개림초등학교,부산진구,671,20.96875,False,1.197223,학교점 간 직선거리 3km 이하,5
215021514,주학초등학교,사상구,42,213021130,가평초등학교,부산진구,623,20.766666666666666,False,1.278472,학교점 간 직선거리 3km 이하,6
215021514,주학초등학교,사상구,42,215021505,주감초등학교,사상구,611,21.06896551724138,False,1.305236,학교점 간 직선거리 3km 이하,7
215021514,주학초등학교,사상구,42,213021154,개화초등학교,부산진구,165,16.5,True,1.587532,학교점 간 직선거리 3km 이하,8
215021514,주학초등학교,사상구,42,213021148,개포초등학교,부산진구,222,15.857142857142858,True,1.93333,학교점 간 직선거리 3km 이하,9
215021514,주학초등학교,사상구,42,215021154,구학초등학교,사상구,405,20.25,False,2.038709,학교점 간 직선거리 3km 이하,10
215021514,주학초등학교,사상구,42,213021124,가야초등학교,부산진구,961,21.84090909090909,False,2.356562,학교점 간 직선거리 3km 이하,11
215021514,주학초등학교,사상구,42,215021118,감전초등학교,사상구,116,14.5,True,2.395785,학교점 간 직선거리 3km 이하,12
215021514,주학초등학교,사상구,42,215021541,학장초등학교,사상구,194,14.923076923076923,True,2.514899,학교점 간 직선거리 3km 이하,13
215021514,주학초등학교,사상구,42,213021623,개원초등학교,부산진구,457,19.041666666666668,False,2.531877,학교점 간 직선거리 3km 이하,14
215021514,주학초등학교,사상구,42,213021202,당평초등학교,부산진구,223,17.153846153846153,True,2.706647,학교점 간 직선거리 3km 이하,15
215021514,주학초등학교,사상구,42,212021132,구덕초등학교,서구,422,20.095238095238095,False,2.847074,학교점 간 직선거리 3km 이하,16
215021541,학장초등학교,사상구,194,215021118,감전초등학교,사상구,116,14.5,True,1.128643,학교점 간 직선거리 3km 이하,1
215021541,학장초등학교,사상구,194,215021154,구학초등학교,사상구,405,20.25,False,1.162966,학교점 간 직선거리 3km 이하,2
215021541,학장초등학교,사상구,194,215021433,서감초등학교,사상구,114,12.666666666666666,True,1.315429,학교점 간 직선거리 3km 이하,3
215021541,학장초등학교,사상구,194,215021550,학진초등학교,사상구,424,19.272727272727273,False,1.69116,학교점 간 직선거리 3km 이하,4
215021541,학장초등학교,사상구,194,215021505,주감초등학교,사상구,611,21.06896551724138,False,1.767109,학교점 간 직선거리 3km 이하,5
215021541,학장초등학교,사상구,194,215021298,동주초등학교,사상구,421,19.136363636363637,False,1.916369,학교점 간 직선거리 3km 이하,6
215021541,학장초등학교,사상구,194,215021496,엄궁초등학교,사상구,568,19.586206896551722,False,2.098774,학교점 간 직선거리 3km 이하,7
215021541,학장초등학교,사상구,194,215021519,창진초등학교,사상구,413,20.65,False,2.305698,학교점 간 직선거리 3km 이하,8
215021541,학장초등학교,사상구,194,215021397,사상초등학교,사상구,333,17.526315789473685,False,2.387171,학교점 간 직선거리 3km 이하,9
215021541,학장초등학교,사상구,194,215021514,주학초등학교,사상구,42,6.0,True,2.514899,학교점 간 직선거리 3km 이하,10
215021541,학장초등학교,사상구,194,215021501,주양초등학교,사상구,284,16.705882352941178,False,2.648954,학교점 간 직선거리 3km 이하,11
215021541,학장초등학교,사상구,194,215021292,동궁초등학교,사상구,474,18.96,False,2.670834,학교점 간 직선거리 3km 이하,12
212021116,감천초등학교,사하구,99,212021332,서천초등학교,사하구,129,14.333333333333334,True,0.749383,학교점 간 직선거리 3km 이하,1
212021116,감천초등학교,사하구,99,212021348,송도초등학교,서구,501,18.555555555555557,False,0.933447,학교점 간 직선거리 3km 이하,2
212021116,감천초등학교,사하구,99,212021484,천마초등학교,서구,84,10.5,True,1.011638,학교점 간 직선거리 3km 이하,3
212021116,감천초등학교,사하구,99,212021156,남부민초등학교,서구,90,12.857142857142858,True,1.656806,학교점 간 직선거리 3km 이하,4
212021116,감천초등학교,사하구,99,212021140,구평초등학교,사하구,652,21.733333333333334,False,1.717318,학교점 간 직선거리 3km 이하,5
212021116,감천초등학교,사하구,99,212021428,옥천초등학교,사하구,434,20.666666666666668,False,1.758949,학교점 간 직선거리 3km 이하,6
212021116,감천초등학교,사하구,99,212021404,아미초등학교,서구,31,4.428571428571429,True,1.954283,학교점 간 직선거리 3km 이하,7
212021116,감천초등학교,사하구,99,212021372,승학초등학교,사하구,205,17.083333333333332,True,2.201088,학교점 간 직선거리 3km 이하,8
212021116,감천초등학교,사하구,99,212021532,토성초등학교,서구,401,19.095238095238095,False,2.252642,학교점 간 직선거리 3km 이하,9
212021116,감천초등학교,사하구,99,212021124,괴정초등학교,사하구,523,20.115384615384617,False,2.447655,학교점 간 직선거리 3km 이하,10
212021116,감천초등학교,사하구,99,212021388,신촌초등학교,사하구,71,8.875,True,2.609953,학교점 간 직선거리 3km 이하,11
212021116,감천초등학교,사하구,99,212021300,사남초등학교,사하구,374,20.77777777777778,False,2.663092,학교점 간 직선거리 3km 이하,12
212021116,감천초등학교,사하구,99,212021316,사하초등학교,사하구,886,22.71794871794872,False,2.675223,학교점 간 직선거리 3km 이하,13
212021116,감천초등학교,사하구,99,212021436,장림초등학교,사하구,494,19.0,False,2.797264,학교점 간 직선거리 3km 이하,14
212021116,감천초등학교,사하구,99,212021292,부민초등학교,서구,574,20.5,False,2.84442,학교점 간 직선거리 3km 이하,15
212021116,감천초등학교,사하구,99,212021192,다송초등학교,사하구,121,12.1,True,2.896802,학교점 간 직선거리 3km 이하,16
212021116,감천초등학교,사하구,99,212021188,다선초등학교,사하구,505,20.2,False,2.927814,학교점 간 직선거리 3km 이하,17
212021116,감천초등학교,사하구,99,212021220,대평초등학교,영도구,209,19.0,True,2.943029,학교점 간 직선거리 3km 이하,18
212021192,다송초등학교,사하구,121,212021564,효림초등학교,사하구,510,19.615384615384617,False,0.851666,학교점 간 직선거리 3km 이하,1
212021192,다송초등학교,사하구,121,212021188,다선초등학교,사하구,505,20.2,False,0.88137,학교점 간 직선거리 3km 이하,2
212021192,다송초등학교,사하구,121,212021180,다대초등학교,사하구,635,20.483870967741936,False,1.132313,학교점 간 직선거리 3km 이하,3
212021192,다송초등학교,사하구,121,212021436,장림초등학교,사하구,494,19.0,False,1.457036,학교점 간 직선거리 3km 이하,4
212021192,다송초등학교,사하구,121,212021265,보림초등학교,사하구,601,18.78125,False,1.984893,학교점 간 직선거리 3km 이하,5
212021192,다송초등학교,사하구,121,212021140,구평초등학교,사하구,652,21.733333333333334,False,2.094319,학교점 간 직선거리 3km 이하,6
212021192,다송초등학교,사하구,121,212021303,몰운대초등학교,사하구,755,21.571428571428573,False,2.19903,학교점 간 직선거리 3km 이하,7
212021192,다송초등학교,사하구,121,212021432,응봉초등학교,사하구,120,13.333333333333334,True,2.269845,학교점 간 직선거리 3km 이하,8
212021192,다송초등학교,사하구,121,212021480,중현초등학교,사하구,315,18.529411764705884,False,2.360469,학교점 간 직선거리 3km 이하,9
212021192,다송초등학교,사하구,121,212021388,신촌초등학교,사하구,71,8.875,True,2.448235,학교점 간 직선거리 3km 이하,10
212021192,다송초등학교,사하구,121,212021396,신평초등학교,사하구,507,21.125,False,2.877906,학교점 간 직선거리 3km 이하,11
212021192,다송초등학교,사하구,121,212021116,감천초등학교,사하구,99,12.375,True,2.896802,학교점 간 직선거리 3km 이하,12
212021192,다송초등학교,사하구,121,212021300,사남초등학교,사하구,374,20.77777777777778,False,2.982098,학교점 간 직선거리 3km 이하,13
212021196,당리초등학교,사하구,132,212021308,사동초등학교,사하구,178,16.181818181818183,True,0.679622,학교점 간 직선거리 3km 이하,1
212021196,당리초등학교,사하구,132,212021148,낙동초등학교,사하구,816,21.473684210526315,False,0.682052,학교점 간 직선거리 3km 이하,2
212021196,당리초등학교,사하구,132,212021396,신평초등학교,사하구,507,21.125,False,0.725863,학교점 간 직선거리 3km 이하,3
212021196,당리초등학교,사하구,132,212021300,사남초등학교,사하구,374,20.77777777777778,False,0.795489,학교점 간 직선거리 3km 이하,4
212021196,당리초등학교,사하구,132,212021316,사하초등학교,사하구,886,22.71794871794872,False,1.022073,학교점 간 직선거리 3km 이하,5
212021196,당리초등학교,사하구,132,212021388,신촌초등학교,사하구,71,8.875,True,1.05033,학교점 간 직선거리 3km 이하,6
212021196,당리초등학교,사하구,132,212021548,하단초등학교,사하구,272,17.0,False,1.163873,학교점 간 직선거리 3km 이하,7
212021196,당리초등학교,사하구,132,212021376,신남초등학교,사하구,417,18.954545454545453,False,1.2971,학교점 간 직선거리 3km 이하,8
212021196,당리초등학교,사하구,132,212021540,하남초등학교,사하구,577,20.607142857142858,False,1.425746,학교점 간 직선거리 3km 이하,9
212021196,당리초등학교,사하구,132,212021428,옥천초등학교,사하구,434,20.666666666666668,False,1.772577,학교점 간 직선거리 3km 이하,10
212021196,당리초등학교,사하구,132,212021140,구평초등학교,사하구,652,21.733333333333334,False,1.911831,학교점 간 직선거리 3km 이하,11
212021196,당리초등학교,사하구,132,212021265,보림초등학교,사하구,601,18.78125,False,1.918395,학교점 간 직선거리 3km 이하,12
212021196,당리초등학교,사하구,132,212021436,장림초등학교,사하구,494,19.0,False,1.970468,학교점 간 직선거리 3km 이하,13
212021196,당리초등학교,사하구,132,212021430,을숙도초등학교,사하구,532,19.703703703703702,False,2.178708,학교점 간 직선거리 3km 이하,14
212021196,당리초등학교,사하구,132,212021124,괴정초등학교,사하구,523,20.115384615384617,False,2.236246,학교점 간 직선거리 3km 이하,15
212021196,당리초등학교,사하구,132,212021372,승학초등학교,사하구,205,17.083333333333332,True,2.529182,학교점 간 직선거리 3km 이하,16
212021196,당리초등학교,사하구,132,215021292,동궁초등학교,사상구,474,18.96,False,2.614796,학교점 간 직선거리 3km 이하,17
212021196,당리초등학교,사하구,132,212021564,효림초등학교,사하구,510,19.615384615384617,False,2.726517,학교점 간 직선거리 3km 이하,18
212021196,당리초등학교,사하구,132,212021332,서천초등학교,사하구,129,14.333333333333334,True,2.851983,학교점 간 직선거리 3km 이하,19
212021308,사동초등학교,사하구,178,212021196,당리초등학교,사하구,132,14.666666666666666,True,0.679622,학교점 간 직선거리 3km 이하,1
